Protocol,Info,Length,Delta,Type
HCI_EVT,Rcvd Number of Completed Packets,8,0.068853,duplicated_iocap
HCI_EVT,Rcvd Disconnect Complete,7,0.002199,duplicated_iocap
HCI_EVT,Rcvd Connect Request,13,0.004807,duplicated_iocap
HCI_CMD,Sent Accept Connection Request,11,0.006741,duplicated_iocap
HCI_EVT,Rcvd Command Status (Accept Connection Request),7,0.005569,duplicated_iocap
HCI_EVT,Rcvd Connect Complete,14,0.001027,duplicated_iocap
HCI_CMD,Sent Read Clock offset,6,0.0015,duplicated_iocap
L2CAP,Sent Information Request (Extended Features Mask),15,0.000555,duplicated_iocap
HCI_EVT,Rcvd Command Status (Read Clock offset),7,0.000664,duplicated_iocap
HCI_CMD,Sent Read Remote Version Information,6,0.000547,duplicated_iocap
HCI_EVT,Rcvd Read Clock Offset Complete,8,0.000847,duplicated_iocap
HCI_EVT,Rcvd Max Slots Change,6,0.000748,duplicated_iocap
HCI_EVT,Rcvd Command Status (Read Remote Version Information),7,0.000511,duplicated_iocap
HCI_CMD,Sent Change Connection Packet Type,8,0.000495,duplicated_iocap
HCI_EVT,Rcvd Read Remote Version Information Complete,11,0.000546,duplicated_iocap
HCI_EVT,Rcvd Command Status (Change Connection Packet Type),7,0.000503,duplicated_iocap
HCI_CMD,Sent Write Link Policy Settings,8,0.000502,duplicated_iocap
HCI_EVT,Rcvd Command Complete (Write Link Policy Settings),9,0.016122,duplicated_iocap
HCI_CMD,Sent Write Link Policy Settings,8,0.000517,duplicated_iocap
HCI_EVT,Rcvd Command Complete (Write Link Policy Settings),9,0.001057,duplicated_iocap
HCI_EVT,Rcvd Number of Completed Packets,8,0.196014,duplicated_iocap
Baseband,FHS,28,1.216909,duplicated_iocap
LMP,LMP_features_req,21,0.668753,duplicated_iocap
LMP,LMP_features_res,21,0.009947,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000351,duplicated_iocap
LMP,LMP_features_res_ext,24,0.016031,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000222,duplicated_iocap
LMP,LMP_features_res_ext,24,0.006012,duplicated_iocap
LMP,LMP_version_req,18,0.000926,duplicated_iocap
LMP,LMP_version_res,18,0.007049,duplicated_iocap
LMP,LMP_timing_accuracy_req,13,0.000541,duplicated_iocap
LMP,LMP_timing_accuracy_res,15,0.006337,duplicated_iocap
LMP,LMP_host_connection_req,13,0.000776,duplicated_iocap
LMP,LMP_accepted,14,0.058465,duplicated_iocap
LMP,LMP_set_AFH,28,0.000307,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.003298,duplicated_iocap
LMP,LMP_channel_classification_req,19,0.000328,duplicated_iocap
LMP,LMP_setup_complete,13,0.004942,duplicated_iocap
LMP,LMP_not_accepted_ext,17,0.002852,duplicated_iocap
LMP,LMP_setup_complete,13,0.005,duplicated_iocap
LMP,LMP_max_slot,14,0.000344,duplicated_iocap
LMP,LMP_auto_rate,13,0.000521,duplicated_iocap
LMP,LMP_max_slot,14,0.003104,duplicated_iocap
LMP,LMP_max_slot_req,14,0.000583,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.000199,duplicated_iocap
LMP,LMP_auto_rate,13,0.002095,duplicated_iocap
L2CAP,Information Request (Extended Features Mask),22,0.000352,duplicated_iocap
LMP,LMP_accepted,14,0.00027,duplicated_iocap
LMP,LMP_accepted_ext,16,0.003694,duplicated_iocap
L2CAP,Connection Response - Pending (SCID: 0x0041),28,0.005615,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.002166,duplicated_iocap
LMP,LMP_accepted_ext,16,0.000475,duplicated_iocap
L2CAP,"Information Response (Extended Features Mask, Success)",28,0.003613,duplicated_iocap
L2CAP,Information Request (Fixed Channels Supported),22,0.00942,duplicated_iocap
L2CAP,"Information Response (Fixed Channels Supported, Success)",32,0.005362,duplicated_iocap
L2CAP,"Connection Response - Success (SCID: 0x0041, DCID: 0x0048)",28,0.008107,duplicated_iocap
L2CAP,Configure Request (DCID: 0x0041),28,0.00364,duplicated_iocap
L2CAP,Configure Request (DCID: 0x0048),28,0.001414,duplicated_iocap
L2CAP,Configure Response - Success (SCID: 0x0048),30,0.005033,duplicated_iocap
L2CAP,Configure Response - Success (SCID: 0x0041),26,0.00404,duplicated_iocap
L2CAP,Connection oriented channel,36,0.006742,duplicated_iocap
L2CAP,Connection oriented channel,688,0.03669,duplicated_iocap
L2CAP,Connection oriented channel,38,0.052797,duplicated_iocap
L2CAP,Connection oriented channel,252,0.058665,duplicated_iocap
L2CAP,"Disconnection Request (SCID: 0x0041, DCID: 0x0048, PSM: Unknown, Service: Unknown)",24,0.004049,duplicated_iocap
L2CAP,"Disconnection Response (SCID: 0x0041, DCID: 0x0048, PSM: Unknown, Service: Unknown)",24,0.03248,duplicated_iocap
LMP,LMP_detach,14,0.006048,duplicated_iocap
Baseband,FHS,28,0.583858,duplicated_iocap
LMP,LMP_features_req,21,3.16163,duplicated_iocap
LMP,LMP_accepted_ext,16,0.002077,duplicated_iocap
LMP,LMP_features_res,21,0.006299,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000233,duplicated_iocap
LMP,LMP_features_res_ext,24,0.028739,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000276,duplicated_iocap
LMP,LMP_features_res_ext,24,0.005994,duplicated_iocap
LMP,LMP_version_req,18,0.000195,duplicated_iocap
LMP,LMP_version_res,18,0.005476,duplicated_iocap
LMP,LMP_timing_accuracy_req,13,0.000212,duplicated_iocap
LMP,LMP_timing_accuracy_res,15,0.006124,duplicated_iocap
LMP,LMP_host_connection_req,13,0.000231,duplicated_iocap
LMP,LMP_set_AFH,28,0.000258,duplicated_iocap
LMP,LMP_channel_classification_req,19,0.002942,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.002046,duplicated_iocap
LMP,LMP_not_accepted_ext,17,0.003447,duplicated_iocap
LMP,LMP_setup_complete,13,0.004927,duplicated_iocap
LMP,LMP_max_slot,14,0.000626,duplicated_iocap
LMP,LMP_features_req,21,1.114537,duplicated_iocap
LMP,LMP_features_req,21,0.003431,duplicated_iocap
LMP,LMP_features_res,21,0.052127,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000241,duplicated_iocap
LMP,LMP_features_res_ext,24,0.002917,duplicated_iocap
LMP,LMP_features_res_ext,24,0.005706,duplicated_iocap
LMP,LMP_version_req,18,0.000187,duplicated_iocap
LMP,LMP_timing_accuracy_req,13,0.000208,duplicated_iocap
LMP,LMP_timing_accuracy_res,15,0.029419,duplicated_iocap
LMP,LMP_not_accepted,15,0.007586,duplicated_iocap
LMP,LMP_detach,14,0.000257,duplicated_iocap
Baseband,FHS,28,0.076521,duplicated_iocap
LMP,LMP_features_req,21,0.00329,duplicated_iocap
LMP,LMP_features_req,21,0.007529,duplicated_iocap
LMP,LMP_features_res,21,0.038929,duplicated_iocap
LMP,LMP_features_req_ext,24,0.00024,duplicated_iocap
LMP,LMP_features_res,21,0.00453,duplicated_iocap
LMP,LMP_features_res,21,0.000705,duplicated_iocap
LMP,LMP_features_res_ext,24,0.000622,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000381,duplicated_iocap
LMP,LMP_features_res_ext,24,0.00653,duplicated_iocap
LMP,LMP_version_req,18,0.000294,duplicated_iocap
LMP,LMP_version_res,18,0.032392,duplicated_iocap
LMP,LMP_timing_accuracy_req,13,0.002323,duplicated_iocap
LMP,LMP_timing_accuracy_res,15,0.007232,duplicated_iocap
LMP,LMP_host_connection_req,13,0.000303,duplicated_iocap
LMP,LMP_not_accepted,15,0.026956,duplicated_iocap
LMP,LMP_detach,14,0.000564,duplicated_iocap
Baseband,FHS,28,0.079536,duplicated_iocap
LMP,LMP_features_req,21,0.387493,duplicated_iocap
LMP,LMP_features_res,21,0.00866,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000256,duplicated_iocap
LMP,LMP_features_res_ext,24,0.007084,duplicated_iocap
LMP,LMP_version_res,18,0.007002,duplicated_iocap
LMP,LMP_timing_accuracy_res,15,0.006519,duplicated_iocap
LMP,LMP_host_connection_req,13,0.00021,duplicated_iocap
LMP,LMP_accepted,14,0.056739,duplicated_iocap
LMP,LMP_set_AFH,28,0.00314,duplicated_iocap
LMP,LMP_channel_classification_req,19,0.002941,duplicated_iocap
LMP,LMP_setup_complete,13,0.003229,duplicated_iocap
LMP,LMP_not_accepted_ext,17,0.002694,duplicated_iocap
LMP,LMP_setup_complete,13,0.005468,duplicated_iocap
LMP,LMP_max_slot,14,0.001036,duplicated_iocap
LMP,LMP_max_slot,14,8.7e-05,duplicated_iocap
LMP,LMP_auto_rate,13,0.000216,duplicated_iocap
LMP,LMP_max_slot_req,14,0.002525,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.000179,duplicated_iocap
LMP,LMP_auto_rate,13,0.001888,duplicated_iocap
L2CAP,Information Request (Extended Features Mask),22,0.000111,duplicated_iocap
LMP,LMP_accepted,14,0.000146,duplicated_iocap
LMP,LMP_accepted_ext,16,0.00373,duplicated_iocap
L2CAP,"Connection Request (SDP, SCID: 0x0042)",24,0.000154,duplicated_iocap
LMP,LMP_timing_accuracy_req,13,0.003272,duplicated_iocap
LMP,LMP_timing_accuracy_res,15,0.001227,duplicated_iocap
L2CAP,Connection Response - Pending (SCID: 0x0042),28,0.005317,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.001428,duplicated_iocap
L2CAP,Information Request (Fixed Channels Supported),22,0.001736,duplicated_iocap
L2CAP,"Information Response (Fixed Channels Supported, Success)",32,0.004424,duplicated_iocap
L2CAP,"Connection Response - Success (SCID: 0x0042, DCID: 0x0049)",28,0.007932,duplicated_iocap
L2CAP,Configure Request (DCID: 0x0042),28,0.004986,duplicated_iocap
L2CAP,Configure Request (DCID: 0x0049),28,0.000229,duplicated_iocap
L2CAP,Configure Response - Success (SCID: 0x0049),30,0.003406,duplicated_iocap
L2CAP,Configure Response - Success (SCID: 0x0042),26,0.003647,duplicated_iocap
SDP,Service Search Attribute Request : Public Browse Group: Attribute Range (0x0001 - 0x0100) ,36,0.005475,duplicated_iocap
SDP,Service Search Attribute Response (fragment),688,0.037189,duplicated_iocap
SDP,Service Search Attribute Request : Public Browse Group: Attribute Range (0x0001 - 0x0100) ,38,0.007562,duplicated_iocap
SDP,Service Search Attribute Response ,252,0.036284,duplicated_iocap
L2CAP,"Disconnection Request (SCID: 0x0042, DCID: 0x0049, PSM: 0x0001, Service: SDP)",24,0.008764,duplicated_iocap
L2CAP,"Disconnection Response (SCID: 0x0042, DCID: 0x0049, PSM: 0x0001, Service: SDP)",24,0.007891,duplicated_iocap
LMP,LMP_detach,14,0.011321,duplicated_iocap
Baseband,FHS,28,0.574899,duplicated_iocap
LMP,LMP_features_req,21,0.028124,duplicated_iocap
LMP,LMP_features_res,21,0.009228,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000184,duplicated_iocap
LMP,LMP_features_res_ext,24,0.027675,duplicated_iocap
LMP,LMP_features_req_ext,24,0.000246,duplicated_iocap
LMP,LMP_features_res_ext,24,0.006677,duplicated_iocap
LMP,LMP_version_res,18,0.006624,duplicated_iocap
LMP,LMP_timing_accuracy_req,13,0.000216,duplicated_iocap
LMP,LMP_host_connection_req,13,0.000193,duplicated_iocap
LMP,LMP_accepted,14,0.056783,duplicated_iocap
LMP,LMP_set_AFH,28,0.000255,duplicated_iocap
LMP,LMP_channel_classification_req,19,0.001904,duplicated_iocap
LMP,LMP_packet_type_table_req,15,0.003168,duplicated_iocap
LMP,LMP_setup_complete,13,0.000233,duplicated_iocap
LMP,LMP_setup_complete,13,0.005018,duplicated_iocap
LMP,LMP_max_slot,14,0.000223,duplicated_iocap
LMP,LMP_channel_classification,24,0.002479,duplicated_iocap
LMP,LMP_auto_rate,13,0.000188,duplicated_iocap
HCI_EVT,Rcvd Connect Request,13,0.000589,truncated_sco_link_request
HCI_CMD,Sent Accept Connection Request,11,0.002446,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Accept Connection Request),7,0.011013,truncated_sco_link_request
HCI_EVT,Rcvd Connect Complete,14,0.000979,truncated_sco_link_request
HCI_CMD,Sent Read Clock offset,6,0.000844,truncated_sco_link_request
L2CAP,Sent Information Request (Extended Features Mask),15,0.000853,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Clock offset),7,0.000575,truncated_sco_link_request
HCI_CMD,Sent Read Remote Version Information,6,0.000534,truncated_sco_link_request
HCI_EVT,Rcvd Read Clock Offset Complete,8,0.001002,truncated_sco_link_request
HCI_EVT,Rcvd Max Slots Change,6,0.000493,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Remote Version Information),7,0.000509,truncated_sco_link_request
HCI_CMD,Sent Read Remote Supported Features,6,0.000487,truncated_sco_link_request
HCI_EVT,Rcvd Read Remote Version Information Complete,11,0.000551,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Remote Supported Features),7,0.000493,truncated_sco_link_request
HCI_CMD,Sent Remote Name Request,14,0.000574,truncated_sco_link_request
HCI_EVT,Rcvd Read Remote Supported Features,14,0.000769,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Remote Name Request),7,0.000493,truncated_sco_link_request
HCI_CMD,Sent Write Link Policy Settings,8,0.000778,truncated_sco_link_request
HCI_EVT,Rcvd Command Complete (Write Link Policy Settings),9,0.019624,truncated_sco_link_request
HCI_CMD,Sent Read Remote Extended Features,7,0.000585,truncated_sco_link_request
L2CAP,"Rcvd Connection Request (SDP, SCID: 0x0041)",17,0.000537,truncated_sco_link_request
L2CAP,Sent Connection Response - Pending (SCID: 0x0041),21,0.000811,truncated_sco_link_request
L2CAP,"Rcvd Information Response (Extended Features Mask, Success)",21,0.000522,truncated_sco_link_request
L2CAP,Sent Information Request (Fixed Channels Supported),15,0.003231,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Remote Extended Features),7,0.000537,truncated_sco_link_request
HCI_EVT,Rcvd Read Remote Extended Features Complete,16,0.000556,truncated_sco_link_request
HCI_EVT,Rcvd Remote Name Request Complete,258,0.000752,truncated_sco_link_request
HCI_CMD,Sent Read Remote Extended Features,7,0.000513,truncated_sco_link_request
HCI_EVT,Rcvd Number of Completed Packets,8,0.000557,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Remote Extended Features),7,0.000815,truncated_sco_link_request
HCI_EVT,Rcvd Read Remote Extended Features Complete,16,0.000516,truncated_sco_link_request
HCI_CMD,Sent Change Connection Packet Type,8,0.001151,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Change Connection Packet Type),7,0.014796,truncated_sco_link_request
HCI_CMD,Sent Write Link Policy Settings,8,0.000532,truncated_sco_link_request
HCI_EVT,Rcvd Connection Packet Type Changed,8,0.000537,truncated_sco_link_request
HCI_EVT,Rcvd Command Complete (Write Link Policy Settings),9,0.000563,truncated_sco_link_request
L2CAP,"Rcvd Information Response (Fixed Channels Supported, Success)",25,0.012207,truncated_sco_link_request
L2CAP,"Sent Connection Response - Success (SCID: 0x0041, DCID: 0x0046)",21,0.000754,truncated_sco_link_request
L2CAP,Sent Configure Request (DCID: 0x0041),21,0.000493,truncated_sco_link_request
HCI_EVT,Rcvd Number of Completed Packets,8,0.005002,truncated_sco_link_request
L2CAP,Rcvd Configure Request (DCID: 0x0046),21,0.006262,truncated_sco_link_request
L2CAP,Sent Configure Response - Success (SCID: 0x0041),19,0.000557,truncated_sco_link_request
L2CAP,Rcvd Configure Response - Success (SCID: 0x0046),23,0.004466,truncated_sco_link_request
HCI_EVT,Rcvd Number of Completed Packets,8,0.000809,truncated_sco_link_request
SDP,Rcvd Service Search Attribute Request : Public Browse Group: Attribute Range (0x0001 - 0x0100) ,29,0.00665,truncated_sco_link_request
SDP,Sent Service Search Attribute Response (fragment),681,0.000726,truncated_sco_link_request
SDP,Rcvd Service Search Attribute Request : Public Browse Group: Attribute Range (0x0001 - 0x0100) ,31,0.050496,truncated_sco_link_request
SDP,Sent Service Search Attribute Response ,245,0.000716,truncated_sco_link_request
HCI_EVT,Rcvd Number of Completed Packets,8,0.005488,truncated_sco_link_request
L2CAP,"Rcvd Disconnection Request (SCID: 0x0041, DCID: 0x0046, PSM: 0x0001, Service: SDP)",17,0.011226,truncated_sco_link_request
L2CAP,"Sent Disconnection Response (SCID: 0x0041, DCID: 0x0046, PSM: 0x0001, Service: SDP)",17,0.000728,truncated_sco_link_request
HCI_EVT,Rcvd Number of Completed Packets,8,0.073591,truncated_sco_link_request
HCI_EVT,Rcvd Disconnect Complete,7,0.001299,truncated_sco_link_request
HCI_EVT,Rcvd Connect Request,13,0.006414,truncated_sco_link_request
HCI_CMD,Sent Accept Connection Request,11,0.000686,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Accept Connection Request),7,0.001016,truncated_sco_link_request
HCI_EVT,Rcvd Connect Complete,14,0.000999,truncated_sco_link_request
HCI_CMD,Sent Read Clock offset,6,0.004055,truncated_sco_link_request
L2CAP,Sent Information Request (Extended Features Mask),15,0.002002,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Clock offset),7,0.000555,truncated_sco_link_request
HCI_CMD,Sent Read Remote Version Information,6,0.000524,truncated_sco_link_request
HCI_EVT,Rcvd Read Clock Offset Complete,8,0.000812,truncated_sco_link_request
HCI_EVT,Rcvd Max Slots Change,6,0.000841,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Read Remote Version Information),7,0.000495,truncated_sco_link_request
HCI_CMD,Sent Change Connection Packet Type,8,0.000743,truncated_sco_link_request
HCI_EVT,Rcvd Read Remote Version Information Complete,11,0.000552,truncated_sco_link_request
HCI_EVT,Rcvd Command Status (Change Connection Packet Type),7,0.000542,truncated_sco_link_request
HCI_EVT,Rcvd Command Complete (Write Link Policy Settings),9,0.01465,truncated_sco_link_request
HCI_CMD,Sent Write Link Policy Settings,8,0.000522,truncated_sco_link_request
HCI_EVT,Rcvd Command Complete (Write Link Policy Settings),9,0.001022,truncated_sco_link_request
HCI_EVT,Rcvd Number of Completed Packets,8,0.10652,truncated_sco_link_request
HCI H4 Broadcom,LM Sent,64,3.177069,truncated_sco_link_request
HCI H4 Broadcom,LM Sent,64,0.010862,truncated_sco_link_request
HCI H4 Broadcom,LM Sent,64,0.006925,truncated_sco_link_request
HCI_EVT,Rcvd Disconnect Complete,7,0.006298,truncated_sco_link_request
Baseband,FHS,28,1.252172,truncated_sco_link_request
LMP,LMP_features_req,21,0.17091,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.017663,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000344,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.007909,truncated_sco_link_request
LMP,LMP_version_req,18,0.00032,truncated_sco_link_request
LMP,LMP_version_res,18,0.006472,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.007619,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.000597,truncated_sco_link_request
LMP,LMP_accepted,14,0.034498,truncated_sco_link_request
LMP,LMP_set_AFH,28,0.00042,truncated_sco_link_request
LMP,LMP_channel_classification_req,19,0.000326,truncated_sco_link_request
LMP,LMP_setup_complete,13,0.002352,truncated_sco_link_request
LMP,LMP_not_accepted_ext,17,0.003374,truncated_sco_link_request
LMP,LMP_setup_complete,13,0.005333,truncated_sco_link_request
LMP,LMP_channel_classification,24,0.001876,truncated_sco_link_request
LMP,LMP_auto_rate,13,0.000283,truncated_sco_link_request
LMP,LMP_max_slot,14,0.002734,truncated_sco_link_request
LMP,LMP_packet_type_table_req,15,0.000214,truncated_sco_link_request
LMP,LMP_max_slot_req,14,0.002673,truncated_sco_link_request
LMP,LMP_auto_rate,13,0.00019,truncated_sco_link_request
L2CAP,Information Request (Extended Features Mask),22,0.000384,truncated_sco_link_request
LMP,LMP_accepted,14,0.000378,truncated_sco_link_request
LMP,LMP_accepted_ext,16,0.002081,truncated_sco_link_request
L2CAP,"Connection Request (SDP, SCID: 0x0041)",24,0.000202,truncated_sco_link_request
L2CAP,"Information Response (Extended Features Mask, Success)",28,0.003682,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.005293,truncated_sco_link_request
LMP,LMP_name_req,14,0.006693,truncated_sco_link_request
LMP,LMP_name_res,29,0.000415,truncated_sco_link_request
LMP,LMP_name_req,14,0.006451,truncated_sco_link_request
LMP,LMP_name_res,29,0.000338,truncated_sco_link_request
L2CAP,Connection Response - Pending (SCID: 0x0041),28,0.005215,truncated_sco_link_request
L2CAP,Information Request (Fixed Channels Supported),22,0.027675,truncated_sco_link_request
L2CAP,"Information Response (Fixed Channels Supported, Success)",32,0.0063,truncated_sco_link_request
L2CAP,"Connection Response - Success (SCID: 0x0041, DCID: 0x0046)",28,0.008039,truncated_sco_link_request
L2CAP,Configure Request (DCID: 0x0041),28,0.00376,truncated_sco_link_request
L2CAP,Configure Request (DCID: 0x0046),28,0.001387,truncated_sco_link_request
L2CAP,Configure Response - Success (SCID: 0x0046),30,0.005604,truncated_sco_link_request
L2CAP,Configure Response - Success (SCID: 0x0041),26,0.002024,truncated_sco_link_request
SDP,Service Search Attribute Request : Public Browse Group: Attribute Range (0x0001 - 0x0100) ,36,0.004415,truncated_sco_link_request
SDP,Service Search Attribute Response (fragment),688,0.0372,truncated_sco_link_request
SDP,Service Search Attribute Request : Public Browse Group: Attribute Range (0x0001 - 0x0100) ,38,0.007988,truncated_sco_link_request
SDP,Service Search Attribute Response ,252,0.017828,truncated_sco_link_request
L2CAP,"Disconnection Request (SCID: 0x0041, DCID: 0x0046, PSM: 0x0001, Service: SDP)",24,0.005931,truncated_sco_link_request
L2CAP,"Disconnection Response (SCID: 0x0041, DCID: 0x0046, PSM: 0x0001, Service: SDP)",24,0.00679,truncated_sco_link_request
Baseband,FHS,28,0.598554,truncated_sco_link_request
LMP,LMP_features_req,21,0.683488,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000198,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.025658,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.006123,truncated_sco_link_request
LMP,LMP_version_req,18,0.002056,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.000331,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.006804,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.00024,truncated_sco_link_request
LMP,LMP_accepted,14,0.057688,truncated_sco_link_request
LMP,LMP_set_AFH,28,0.000266,truncated_sco_link_request
LMP,LMP_channel_classification_req,19,0.002134,truncated_sco_link_request
LMP,LMP_packet_type_table_req,15,0.002197,truncated_sco_link_request
LMP,LMP_setup_complete,13,0.000519,truncated_sco_link_request
LMP,LMP_not_accepted_ext,17,0.002441,truncated_sco_link_request
LMP,LMP_max_slot,14,0.002501,truncated_sco_link_request
LMP,LMP_channel_classification,24,0.002878,truncated_sco_link_request
Baseband,FHS,28,1.220541,truncated_sco_link_request
LMP,LMP_features_req,21,2.977511,truncated_sco_link_request
LMP,LMP_features_req,21,0.007005,truncated_sco_link_request
LMP,LMP_features_res,21,0.042765,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000404,truncated_sco_link_request
LMP,LMP_features_res,21,0.000594,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.001848,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000168,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.007792,truncated_sco_link_request
LMP,LMP_version_req,18,0.000717,truncated_sco_link_request
LMP,LMP_version_res,18,0.008424,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.000249,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.024163,truncated_sco_link_request
LMP,LMP_detach,14,0.000244,truncated_sco_link_request
LMP,LMP_features_req,21,0.304095,truncated_sco_link_request
LMP,LMP_features_res,21,0.036969,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000225,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.039302,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000229,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.006865,truncated_sco_link_request
LMP,LMP_version_req,18,0.000394,truncated_sco_link_request
LMP,LMP_version_res,18,0.006107,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.000195,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.027951,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.000245,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.005572,truncated_sco_link_request
LMP,LMP_detach,14,0.000219,truncated_sco_link_request
Baseband,FHS,28,0.078287,truncated_sco_link_request
LMP,LMP_features_req,21,4.200554,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.006766,truncated_sco_link_request
LMP,LMP_features_res,21,0.046534,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000212,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.002358,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.000554,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.002925,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000204,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.006978,truncated_sco_link_request
LMP,LMP_version_req,18,0.000128,truncated_sco_link_request
LMP,LMP_version_res,18,0.006072,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.001942,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.028829,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.000206,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.005363,truncated_sco_link_request
LMP,LMP_detach,14,0.000223,truncated_sco_link_request
Baseband,FHS,28,0.077738,truncated_sco_link_request
LMP,LMP_features_req,21,1.100117,truncated_sco_link_request
LMP,LMP_features_res,21,0.061487,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000231,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.022677,truncated_sco_link_request
LMP,LMP_version_req,18,0.002264,truncated_sco_link_request
LMP,LMP_version_res,18,0.008309,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.000217,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.006589,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.020818,truncated_sco_link_request
LMP,LMP_detach,14,0.001411,truncated_sco_link_request
Baseband,FHS,28,0.069936,truncated_sco_link_request
LMP,LMP_features_req,21,0.020573,truncated_sco_link_request
LMP,LMP_features_res,21,0.058985,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.006002,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.000256,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.005975,truncated_sco_link_request
LMP,LMP_version_req,18,0.000191,truncated_sco_link_request
LMP,LMP_version_res,18,0.006145,truncated_sco_link_request
LMP,LMP_timing_accuracy_req,13,0.000266,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.02962,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.000191,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.005786,truncated_sco_link_request
LMP,LMP_detach,14,0.000179,truncated_sco_link_request
LMP,LMP_features_req,21,0.860101,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.059339,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.032235,truncated_sco_link_request
LMP,LMP_features_req_ext,24,0.001036,truncated_sco_link_request
LMP,LMP_features_res_ext,24,0.004017,truncated_sco_link_request
LMP,LMP_version_req,18,0.000168,truncated_sco_link_request
LMP,LMP_version_res,18,0.006734,truncated_sco_link_request
LMP,LMP_timing_accuracy_res,15,0.025412,truncated_sco_link_request
LMP,LMP_host_connection_req,13,0.000247,truncated_sco_link_request
LMP,LMP_not_accepted,15,0.005489,truncated_sco_link_request
